id_candidate,no_trial,count_image,no_question,question,ans_candidate,good_ans,result,reaction_time,time_stamp
MAR_NIC_033,100,1,0,Les nuages sont gris. ,0,0,1,3.35,132.56
MAR_NIC_033,101,1,0,Les deux protagonistes portent-ils des lunettes ? ,0,0,1,4.52,147.09
MAR_NIC_033,102,1,0,Avez-vous vu un �l�phant ? ,0,6,0,2.4,159.12
MAR_NIC_033,0,1,0,Combien y a-t-il de personnes sur cette photo ? ,0,0,1,4.73,184.42
MAR_NIC_033,0,1,1,Combien y a-t-il de cafeti�res sur la photo ? ,6,6,1,3.77,188.24
MAR_NIC_033,0,2,0,Combien y a-t-il de personnes sur cette photo ? ,0,0,1,1.22,195.34
MAR_NIC_033,0,2,1,Combien y a-t-il de cafeti�res sur la photo ? ,6,6,1,1.16,196.55
MAR_NIC_033,1,1,0,Combien y a-t-il de personnes sur cette photo ? ,0,0,1,1.56,203.13
MAR_NIC_033,2,1,0,Combien y a-t-il de personnes assises sur cette photo ? ,6,0,0,3.73,215.6
MAR_NIC_033,2,1,1,Combien y a-t-il de personnes sur cette photo ? ,0,0,1,3.01,218.65
MAR_NIC_033,2,1,2,Avez-vous vu une personne habill�e d'une robe blanche ? ,6,0,0,4.83,223.52
MAR_NIC_033,2,2,0,Combien y a-t-il de personnes assises sur cette photo ? ,6,0,0,5.54,238.13
MAR_NIC_033,2,2,1,Combien y a-t-il de personnes sur cette photo ? ,0,0,1,1.98,240.14
MAR_NIC_033,2,2,2,Avez-vous vu une personne habill�e d'une robe blanche ? ,6,0,0,1.72,241.91
MAR_NIC_033,3,1,0,Combien y a-t-il de personnes sur cette photo ? ,6,6,1,1.04,247.51
MAR_NIC_033,3,1,1,Avez-vous vu une corde � sauter ? ,6,6,1,3.0,250.54
MAR_NIC_033,4,1,0,Combien y a-t-il de personnes sur cette photo ? ,0,0,1,0.8,254.94
MAR_NIC_033,4,1,1,Avez-vous vu une balle sur cette photo ? ,0,6,0,3.6,258.57
MAR_NIC_033,4,1,2,Avez-vous vu une corde � sauter ? ,6,6,1,2.26,260.87
MAR_NIC_033,4,2,0,Combien y a-t-il de personnes sur cette photo ? ,0,0,1,1.04,265.72
MAR_NIC_033,4,2,1,Avez-vous vu une balle sur cette photo ? ,6,6,1,0.8,266.55
MAR_NIC_033,4,2,2,Avez-vous vu une corde � sauter ? ,6,6,1,0.9,267.49
MAR_NIC_033,5,1,0,Toutes les personnes sont-elles habill�es en blanc ? ,0,0,1,2.13,274.07
MAR_NIC_033,5,1,1,Combien y a-t-il de personnes sur cette photo ? ,0,0,1,2.53,276.66
MAR_NIC_033,6,1,0,Combien y a-t-il de personnes diplom�es sur la photo ? ,0,0,1,2.34,287.16
MAR_NIC_033,6,1,1,Avez-vous vu une personne habill�e d'une robe blanche ? ,0,0,1,3.92,291.13
MAR_NIC_033,6,2,0,Combien y a-t-il de personnes diplom�es sur la photo ? ,0,0,1,1.65,300.95
MAR_NIC_033,6,2,1,Avez-vous vu une personne habill�e d'une robe blanche ? ,0,0,1,1.29,302.3
MAR_NIC_033,7,1,0,Combien y a-t-il de drapeaux sur cette photo ? ,0,0,1,5.35,314.8
MAR_NIC_033,7,1,1,Le nom inscrit sur la premi�re tombe est : ,0,0,1,4.26,319.11
MAR_NIC_033,7,2,0,Combien y a-t-il de drapeaux sur cette photo ? ,0,0,1,0.72,326.29
MAR_NIC_033,7,2,1,Le nom inscrit sur la premi�re tombe est : ,0,0,1,0.79,327.12
MAR_NIC_033,8,1,0,De quelle couleur est le t�l�phone ? ,0,0,1,2.99,336.91
MAR_NIC_033,9,1,0,Combien y a-t-il de femmes en bas � gauche de l'image ? ,0,6,0,2.79,346.69
MAR_NIC_033,9,1,1,Avez-vous vu un point rouge sur cette photo ? ,0,0,1,3.17,349.91
MAR_NIC_033,9,2,0,Combien y a-t-il de femmes en bas � gauche de l'image ? ,0,6,0,2.26,358.56
MAR_NIC_033,9,2,1,Avez-vous vu un point rouge sur cette photo ? ,6,0,0,0.57,359.18
MAR_NIC_033,10,1,0,Tous les personnages ont-ils un casque ? ,0,6,0,2.27,365.88
MAR_NIC_033,10,1,1,Combien y a-t-il de personnages sur cette photo ? ,6,0,0,6.05,371.98
MAR_NIC_033,10,2,0,Tous les personnages ont-ils un casque ? ,0,6,0,2.41,378.89
MAR_NIC_033,10,2,1,Combien y a-t-il de personnages sur cette photo ? ,0,0,1,1.33,380.25
MAR_NIC_033,11,1,0,Combien y a-t-il de personnages sur cette photo ? ,0,0,1,1.78,387.79
MAR_NIC_033,11,1,1,Avez-vous vu des t�ches de peinture sur le v�hicule ? ,6,6,1,1.94,389.77
MAR_NIC_033,11,1,2,Avez-vous vu des pots de peinture sur le capot du v�hicule ? ,6,6,1,2.68,392.49
MAR_NIC_033,12,1,0,Combien y a-t-il de personnages sur cette photo ? ,0,0,1,1.79,398.08
MAR_NIC_033,13,1,0,Combien y a-t-il de personnages sur cette photo ? ,6,6,1,1.87,409.89
MAR_NIC_033,13,1,1,La pi�ce est-elle rang�e ? ,0,0,1,1.65,411.59
MAR_NIC_033,13,1,2,Combien y a-t-il de posters sur les murs ? ,0,0,1,2.83,414.47
MAR_NIC_033,13,1,3,Avez-vous remarqu� des v�tements qui ne sont pas pli�s ? ,6,6,1,3.04,417.57
MAR_NIC_033,14,1,0,Avez-vous vu des mouchoirs usag�s ? ,6,6,1,1.55,432.78
MAR_NIC_033,14,1,1,Avez-vous vu une �ponge ?,0,6,0,2.98,435.81
MAR_NIC_033,14,1,2,Avez-vous vu des serviettes usag�es ?,6,6,1,1.8,437.65
MAR_NIC_033,14,1,3,Les rebords de la fen�tre sont-ils propres ? ,0,0,1,1.4,439.1
MAR_NIC_033,14,2,0,Avez-vous vu des mouchoirs usag�s ? ,6,6,1,1.65,451.15
MAR_NIC_033,14,2,1,Avez-vous vu une �ponge ?,6,6,1,1.53,452.72
MAR_NIC_033,14,2,2,Avez-vous vu des serviettes usag�es ?,6,6,1,1.49,454.25
MAR_NIC_033,14,2,3,Les rebords de la fen�tre sont-ils propres ? ,0,0,1,1.51,455.81
MAR_NIC_033,15,1,0,Avez-vous vu une pile de livres sur la droite de l'image ? ,0,6,0,4.68,469.87
MAR_NIC_033,15,1,1,Avez-vous vu un ceintre sur la gauche de l'image ? ,0,6,0,2.07,471.98
MAR_NIC_033,15,2,0,Avez-vous vu une pile de livres sur la droite de l'image ? ,6,6,1,6.1,488.34
MAR_NIC_033,15,2,1,Avez-vous vu un ceintre sur la gauche de l'image ? ,0,6,0,4.73,493.13
MAR_NIC_033,15,3,0,Avez-vous vu une pile de livres sur la droite de l'image ? ,6,6,1,2.43,506.57
MAR_NIC_033,15,3,1,Avez-vous vu un ceintre sur la gauche de l'image ? ,0,6,0,0.87,507.48
MAR_NIC_033,15,4,0,Avez-vous vu une pile de livres sur la droite de l'image ? ,6,6,1,1.54,521.53
MAR_NIC_033,15,4,1,Avez-vous vu un ceintre sur la gauche de l'image ? ,6,6,1,2.1,523.68
MAR_NIC_033,16,1,0,Combien y a-t-il de tasses sur cette photo ? ,6,6,1,6.22,539.63
MAR_NIC_033,16,1,1,Avez-vous vu du linge sale sur cette photo ? ,6,6,1,2.43,542.11
MAR_NIC_033,16,1,2,Avez-vous vu des restes alimentaires sur cette photo ? ,6,0,0,1.78,543.94
MAR_NIC_033,16,2,0,Combien y a-t-il de tasses sur cette photo ? ,6,6,1,2.24,556.44
MAR_NIC_033,16,2,1,Avez-vous vu du linge sale sur cette photo ? ,6,6,1,4.43,560.91
MAR_NIC_033,16,2,2,Avez-vous vu des restes alimentaires sur cette photo ? ,6,0,0,1.15,562.1
MAR_NIC_033,17,1,0,Combien avez-vous vu de pinguins sur cette photo ? ,6,6,1,2.61,570.28
MAR_NIC_033,18,1,0,Combien avez-vous vu d'humains sur cette photo ? ,0,0,1,2.31,579.11
